stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,delta_time,timestamp,weekday,month,is_weekend,is_rush_hour,date,time,origin_rain,destination_rain,rain
1992,323,16,10.872419,106.768248,10.875454,106.758689,128.991148,2026-02-27 16:57:38,4,2,0,0,2026-02-27,16:57:38,0.100,0.100,0.100
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.754188,2026-03-17 18:05:31,1,3,0,1,2026-03-17,18:05:31,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,146.27907,2026-03-24 06:35:21,1,3,0,0,2026-03-24,06:35:21,0.000,0.000,0.000
1992,323,11,10.872419,106.768248,10.875454,106.758689,171.686855,2026-02-03 11:51:50,1,2,0,0,2026-02-03,11:51:50,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,127.953904,2026-02-14 06:24:03,5,2,1,0,2026-02-14,06:24:03,0.000,0.000,0.000
1992,323,15,10.872419,106.768248,10.875454,106.758689,105.603747,2026-03-15 15:27:14,6,3,1,0,2026-03-15,15:27:14,0.000,0.100,0.100
1992,323,17,10.872419,106.768248,10.875454,106.758689,178.325573,2026-03-22 17:43:47,6,3,1,1,2026-03-22,17:43:47,0.000,0.000,0.000
1992,323,4,10.872419,106.768248,10.875454,106.758689,156.959874,2026-03-24 04:42:16,1,3,0,0,2026-03-24,04:42:16,0.000,0.000,0.000
1992,323,13,10.872419,106.768248,10.875454,106.758689,171.611727,2026-03-24 13:28:15,1,3,0,0,2026-03-24,13:28:15,0.000,0.000,0.000
1992,323,17,10.872419,106.768248,10.875454,106.758689,108.892335,2026-03-27 17:50:50,4,3,0,1,2026-03-27,17:50:50,0.000,0.000,0.000
