stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,estimate_time,predict_time,delta_time
1992,323,17,10.872419,106.768248,10.875454,106.758689,142.2,187.2,300.140042
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,154.480262
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,191.375219
1992,323,15,10.872419,106.768248,10.875454,106.758689,145.8,202.2,204.54542
1992,323,13,10.872419,106.768248,10.875454,106.758689,147,156.6,265.851588
1992,323,17,10.872419,106.768248,10.875454,106.758689,162.6,187.2,164.467814
1992,323,17,10.872419,106.768248,10.875454,106.758689,161.4,187.2,122.599616
1992,323,16,10.872419,106.768248,10.875454,106.758689,189,176.4,128.70132
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,178.203832
1992,323,18,10.872419,106.768248,10.875454,106.758689,176.4,174.6,162.169883
1992,323,9,10.872419,106.768248,10.875454,106.758689,170.4,215.4,170.379745
1992,323,5,10.872419,106.768248,10.875454,106.758689,142.2,150.6,115.681382
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,142.923988
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,141.471597
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.6,187.2,153.993669
1992,323,16,10.872419,106.768248,10.875454,106.758689,143.4,176.4,148.919548
1992,323,6,10.872419,106.768248,10.875454,106.758689,128.4,166.8,203.728744
1992,323,6,10.872419,106.768248,10.875454,106.758689,119.4,166.8,167.002425
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.6,187.2,127.54909
1992,323,7,10.872419,106.768248,10.875454,106.758689,139.8,174.6,234.380484
1992,323,10,10.872419,106.768248,10.875454,106.758689,144.6,197.4,205.264654
1992,323,16,10.872419,106.768248,10.875454,106.758689,171.6,176.4,188.516997
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,197.827347
1992,323,7,10.872419,106.768248,10.875454,106.758689,156.6,174.6,169.297446
1992,323,7,10.872419,106.768248,10.875454,106.758689,144.6,174.6,143.093382
1992,323,7,10.872419,106.768248,10.875454,106.758689,156.6,174.6,194.747942
1992,323,6,10.872419,106.768248,10.875454,106.758689,191.4,166.8,120.540122
1992,323,21,10.872419,106.768248,10.875454,106.758689,180,147,146.834683
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,153.405473
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,228.355487
1992,323,8,10.872419,106.768248,10.875454,106.758689,143.4,154.8,128.765517
1992,323,5,10.872419,106.768248,10.875454,106.758689,138,150.6,119.710764
1992,323,12,10.872419,106.768248,10.875454,106.758689,139.8,145.8,145.172321
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,169.290396
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,141.944366
1992,323,17,10.872419,106.768248,10.875454,106.758689,182.4,187.2,103.462509
1992,323,15,10.872419,106.768248,10.875454,106.758689,153.6,202.2,128.891307
1992,323,15,10.872419,106.768248,10.875454,106.758689,140.4,202.2,190.112815
1992,323,16,10.872419,106.768248,10.875454,106.758689,143.4,176.4,222.253618
1992,323,13,10.872419,106.768248,10.875454,106.758689,158.4,156.6,158.30876
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,235.108672
1992,323,16,10.872419,106.768248,10.875454,106.758689,171.6,176.4,126.667216
1992,323,12,10.872419,106.768248,10.875454,106.758689,176.4,145.8,179.570234
1992,323,10,10.872419,106.768248,10.875454,106.758689,137.4,197.4,135.757809
1992,323,18,10.872419,106.768248,10.875454,106.758689,137.4,174.6,152.080916
1992,323,5,10.872419,106.768248,10.875454,106.758689,135.6,150.6,154.818586
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,313.60008
1992,323,16,10.872419,106.768248,10.875454,106.758689,143.4,176.4,182.154717
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,166.513777
1992,323,14,10.872419,106.768248,10.875454,106.758689,176.4,153,272.775825
